carat,cut,color,clarity,price
0.82,2,2,SI1,2.974
0.75,2,1,VS1,2.973
0.77,2,2,SI2,2.973
0.9,4,1,SI2,2.973
0.81,4,2,SI1,2.973
0.7,2,2,VS1,2.973
0.7,3,2,VS1,2.973
0.76,2,1,VS1,2.972
0.9,4,1,SI2,2.972
0.81,5,1,VS1,2.972
0.7,2,1,VS1,2.972
0.81,4,2,SI1,2.972
0.91,1,2,SI1,2.971
0.78,5,2,VS2,2.97
1.4,3,1,SI2,2.97
0.72,4,1,VS1,2.97
0.7,3,2,VS1,2.97
0.78,2,1,VS2,2.97
0.52,5,2,VVS2,2.97
0.8,2,1,VS2,2.969
0.71,5,2,VS2,2.968
1.13,1,1,I1,2.968
0.75,4,2,SI1,2.968
1.6,5,1,SI2,2.968
0.92,5,1,SI1,2.968
0.86,4,1,SI2,2.967
0.7,4,2,VS1,2.967
0.79,2,1,VS2,2.967
0.7,4,2,VS1,2.967
0.7,2,1,VVS1,2.966
0.75,2,2,SI1,2.966
0.85,4,2,SI2,2.966
0.73,4,1,VS2,2.966
0.71,2,1,VS1,2.965
0.71,2,1,VS1,2.965
0.71,2,1,VS1,2.965
0.7,2,1,SI1,2.965
0.71,2,1,VS1,2.965
0.7,2,1,SI1,2.965
0.75,2,2,SI1,2.964
0.71,4,2,VS2,2.964
1,1,1,SI1,2.964
0.7,3,2,VS1,2.964
1.5,5,2,I1,2.964
0.9,3,2,SI2,2.964
0.71,4,2,SI1,2.964
0.9,1,1,VS1,2.964
0.9,5,1,VS1,2.964
0.7,1,2,VS1,2.964
0.9,1,2,SI2,2.964
0.71,4,2,SI1,2.964
0.9,1,1,VS1,2.964
0.91,4,2,SI2,2.963
0.71,2,2,VS1,2.963
0.82,5,2,SI1,2.962
0.72,2,2,VS2,2.962
0.63,2,2,VVS2,2.962
0.77,4,1,VS1,2.961
0.74,2,1,VVS2,2.961
0.96,5,2,SI2,2.961
0.63,2,2,VVS2,2.961
0.75,5,1,VS1,2.961
0.71,5,2,VS1,2.961
0.76,2,2,SI1,2.961
0.73,5,2,VS1,2.961
0.73,5,2,VS1,2.961
0.72,5,2,VS1,2.961
0.72,2,1,VS1,2.961
0.7,3,2,VS2,2.96
0.7,2,2,VS2,2.96
0.64,2,1,IF,2.96
0.76,2,2,VS2,2.96
0.72,2,1,VS2,2.96
0.71,3,2,VVS2,2.96
0.74,2,1,VS1,2.96
0.7,4,2,VS2,2.96
0.79,5,1,VS2,2.959
0.7,4,2,VS1,2.959
0.74,1,1,VVS2,2.959
0.56,4,2,VVS1,2.959
0.72,3,1,VS1,2.958
0.72,2,1,VVS1,2.958
0.98,1,2,SI2,2.958
0.79,2,1,VS1,2.958
0.74,4,1,VS1,2.956
0.7,2,2,VS2,2.956
0.72,2,2,VS2,2.956
0.72,2,2,VS2,2.956
0.71,3,2,VVS2,2.956
0.7,5,2,VS1,2.956
0.91,4,1,SI1,2.956
0.74,4,1,VS1,2.956
0.89,5,1,VS1,2.955
0.72,5,2,VS2,2.954
0.71,4,2,VS2,2.954
0.72,5,2,SI1,2.954
0.76,2,1,VS2,2.954
0.72,2,2,SI1,2.954
0.82,4,2,SI1,2.954
0.75,2,2,SI1,2.954
0.79,5,2,VS2,2.953
0.75,3,2,VS1,2.953
0.7,2,2,VS2,2.952
0.74,2,1,IF,2.952
0.7,4,2,VS2,2.952
0.7,4,2,VS1,2.952
0.72,2,1,VS2,2.952
0.7,2,2,VS2,2.952
0.7,3,2,VS1,2.952
0.72,2,1,VS2,2.952
0.7,2,2,VS2,2.952
0.7,4,2,VS2,2.952
0.73,2,2,SI1,2.951
0.72,4,2,VS1,2.951
0.72,2,2,SI1,2.951
0.54,2,2,VVS1,2.951
0.81,2,1,SI1,2.951
0.71,2,1,VS1,2.95
0.81,4,1,VS1,2.95
0.71,5,2,VS2,2.95
0.72,2,1,VS1,2.949
0.99,1,1,SI1,2.949
0.72,4,2,VS2,2.949
0.77,2,2,SI1,2.949
0.76,2,2,SI1,2.949
0.73,2,1,VS1,2.948
0.9,5,1,SI2,2.948
0.9,5,1,SI2,2.948
0.9,1,1,SI2,2.948
1,1,2,SI2,2.948
0.7,2,2,SI1,2.948
0.9,2,1,SI2,2.948
0.76,2,2,VS1,2.947
0.9,5,1,SI1,2.947
0.73,2,2,SI1,2.947
0.74,2,1,VS1,2.947
0.92,2,1,SI2,2.947
0.7,2,1,VVS1,2.947
0.73,5,2,VS2,2.947
0.7,2,1,VVS1,2.947
0.82,3,1,VS2,2.947
0.74,2,1,VS1,2.947
0.71,4,2,VS1,2.946
0.79,2,2,SI1,2.946
0.72,2,1,VVS1,2.946
0.71,4,2,VS1,2.946
0.78,4,2,SI1,2.945
0.79,4,1,VS2,2.945
0.57,4,2,VVS1,2.945
0.85,3,1,SI1,2.945
0.74,4,1,VVS2,2.944
0.79,2,1,SI1,2.944
0.72,2,2,VS2,2.943
0.73,2,2,SI1,2.943
1.3,1,1,SI2,2.942
1.1,1,1,SI2,2.942
0.81,4,2,SI2,2.942
0.71,5,2,VS1,2.942
0.76,5,2,SI1,2.942
0.7,2,2,VS2,2.942
0.8,3,2,SI1,2.941
0.75,1,2,VS2,2.94
0.7,2,2,VS2,2.94
0.7,2,2,VS1,2.94
1,3,1,I1,2.94
0.7,4,2,VVS2,2.94
1.24,4,1,I1,2.94
0.75,2,2,VS2,2.94
0.73,2,2,VS2,2.939
0.8,5,2,SI2,2.939
0.81,2,1,VS2,2.939
0.82,5,1,VS2,2.939
0.75,2,1,VS2,2.939
0.73,4,2,VS2,2.939
0.77,5,2,SI1,2.939
0.83,4,2,SI2,2.939
0.8,2,2,SI2,2.939
0.73,4,1,VS1,2.939
0.72,2,2,SI2,2.939
0.71,4,1,VVS1,2.938
0.81,2,2,SI2,2.938
0.76,5,2,SI1,2.937
0.76,5,1,VS1,2.937
0.82,2,2,SI2,2.937
0.95,5,1,SI2,2.937
0.74,2,2,VS2,2.936
0.81,4,1,SI1,2.936
0.7,2,2,SI2,2.936
0.7,4,1,VVS2,2.936
1.17,1,1,I1,2.935
0.8,5,1,VS1,2.935
0.91,5,1,SI1,2.935
0.9,3,1,SI2,2.934
0.71,2,2,SI2,2.934
0.59,4,2,VVS2,2.933
0.72,4,1,VVS2,2.933
0.75,3,2,SI2,2.933
0.73,5,2,VS2,2.933
0.7,4,2,VVS2,2.932
0.7,5,2,VVS2,2.932
0.72,4,2,VS2,2.931
0.72,2,2,VS2,2.931
0.7,4,1,VVS2,2.931
0.71,2,1,VS1,2.93
0.71,2,1,VVS1,2.93
0.9,1,2,SI2,2.93
0.71,2,1,VS1,2.93
0.9,4,2,SI2,2.93
0.7,5,2,VS1,2.93
0.71,2,2,VS2,2.93
0.71,4,2,VS2,2.93
0.74,4,2,SI1,2.929
0.7,2,2,SI1,2.929
0.8,4,1,VS2,2.929
0.7,4,2,VS2,2.928
0.7,4,2,VS2,2.928
0.8,2,1,SI1,2.927
0.9,5,1,SI2,2.927
0.77,4,1,VS1,2.927
0.81,3,2,SI2,2.926
0.81,5,2,SI1,2.926
0.81,5,2,SI1,2.926
0.51,4,2,IF,2.925
0.7,4,2,VS1,2.925
0.8,4,2,SI1,2.925
1.2,5,1,I1,2.925
0.7,2,1,VS1,2.924
0.72,4,2,VS2,2.923
0.71,2,2,VS1,2.923
0.9,5,1,VS2,2.923
0.77,2,2,SI2,2.923
0.72,4,2,VS2,2.923
0.75,4,2,SI1,2.923
0.87,2,1,SI1,2.923
0.78,2,2,SI1,2.923
0.7,4,2,SI1,2.923
0.75,3,2,SI1,2.923
0.75,4,2,SI1,2.923
0.53,2,2,VVS1,2.922
0.77,2,2,SI2,2.922
0.71,4,2,VS2,2.922
0.71,4,2,VS2,2.922
0.68,4,2,VS1,2.922
0.74,4,1,VVS2,2.921
0.71,4,2,SI1,2.921
0.9,1,1,VS2,2.921
0.71,4,2,VS2,2.921
0.65,2,2,VVS2,2.921
0.71,4,2,VS2,2.921
0.71,5,2,VS1,2.92
0.71,5,2,VS1,2.92
0.71,2,2,VS1,2.92
0.72,2,2,SI1,2.92
0.7,3,2,VS1,2.919
0.8,4,1,SI1,2.919
0.73,2,1,VS1,2.919
0.73,2,1,VVS2,2.919
0.8,4,1,VS2,2.918
0.71,4,2,VS2,2.918
0.83,4,2,SI2,2.918
0.72,2,1,VS2,2.918
0.71,2,1,VVS1,2.918
0.7,2,2,VS2,2.917
0.71,2,2,VS2,2.917
0.93,2,1,SI1,2.917
0.74,5,2,VS1,2.917
0.73,4,1,VS1,2.916
0.77,4,1,SI1,2.915
0.83,4,1,VS2,2.915
0.8,4,1,SI2,2.915
0.71,2,2,VS2,2.915
0.73,2,2,SI1,2.914
0.8,4,2,SI1,2.914
0.91,5,1,SI2,2.913
0.7,4,2,VS2,2.913
0.71,5,2,SI1,2.913
0.71,2,2,SI1,2.913
0.71,5,2,SI1,2.913
0.71,5,1,SI2,2.913
0.71,4,2,SI1,2.913
0.71,5,2,SI1,2.913
0.85,2,1,SI2,2.913
0.83,5,2,SI1,2.913
1,1,1,SI1,2.912
0.73,3,2,VS2,2.912
0.73,3,2,VS2,2.912
0.7,3,2,VS2,2.912
1,1,1,SI2,2.912
1,1,1,SI2,2.912
0.71,2,1,VS2,2.911
0.77,3,2,VS2,2.911
1.5,5,1,SI2,2.911
0.59,2,2,VVS2,2.911
0.71,4,2,VS1,2.91
0.7,5,2,VS2,2.99
0.71,2,1,VS1,2.99
0.71,2,1,VS1,2.99
0.9,2,1,SI2,2.99
0.7,5,2,VS2,2.99
0.82,4,1,SI1,2.98
0.73,2,1,VS1,2.98
0.72,2,2,SI1,2.97
0.61,2,2,VVS2,2.97
0.61,2,2,VVS2,2.97
0.61,2,2,VVS2,2.97
0.71,2,2,VS1,2.97
0.79,2,1,SI1,2.97
0.7,2,2,VS2,2.97
0.72,2,1,VVS1,2.97
0.74,3,2,SI1,2.96
0.8,2,1,VS1,2.96
0.91,4,1,SI1,2.95
0.7,4,1,VVS2,2.95
0.7,4,1,VVS2,2.95
0.86,4,1,VS1,2.95
0.71,4,1,VS2,2.95
0.7,4,1,VVS2,2.95
0.95,3,1,SI2,2.95
0.91,5,1,SI1,2.95
0.53,2,2,VVS1,2.95
0.79,4,2,SI1,2.94
0.7,4,2,VS1,2.94
0.79,4,2,SI2,2.94
0.62,2,2,VVS2,2.94
0.75,5,2,SI1,2.93
0.72,2,2,SI1,2.93
0.75,2,2,SI1,2.93
0.72,5,2,SI1,2.93
0.72,5,2,VS2,2.93
0.73,5,2,VS2,2.92
0.75,2,1,SI1,2.92
0.71,5,2,VS2,2.92
0.73,2,2,VS2,2.92
0.71,1,2,VS2,2.92
0.74,2,2,VS2,2.91
0.81,2,2,SI2,2.91
0.81,5,2,SI2,2.91
0.8,5,2,SI1,2.91
0.7,4,2,SI1,2.9
0.72,5,2,VS1,2.9
0.7,3,1,VVS1,2.899
0.77,2,2,SI1,2.898
0.79,2,1,SI1,2.898
0.79,2,1,SI1,2.898
0.79,2,1,SI1,2.898
0.98,3,1,SI2,2.898
0.79,2,1,SI1,2.898
0.79,2,1,SI1,2.898
0.79,2,1,SI1,2.898
1.12,5,1,SI2,2.898
0.75,2,2,SI1,2.898
0.72,3,2,VS1,2.897
0.54,2,2,VVS2,2.897
0.72,2,2,SI1,2.897
0.76,5,2,SI1,2.897
0.74,5,2,VS2,2.897
0.6,4,2,VVS2,2.897
0.77,5,2,SI1,2.896
1.1,2,1,I1,2.896
0.77,4,1,VS2,2.896
0.77,2,2,SI2,2.896
1.1,4,1,I1,2.896
0.53,2,2,VVS1,2.896
0.74,4,1,VS1,2.896
0.79,2,2,SI1,2.896
0.77,4,1,VS2,2.896
0.71,4,1,VS2,2.895
0.7,2,1,VVS2,2.895
0.7,4,2,VS1,2.895
0.76,2,2,SI1,2.894
0.81,4,2,SI2,2.894
0.81,2,1,SI2,2.894
0.71,4,2,VS1,2.893
0.75,2,2,VS2,2.893
0.82,5,1,SI1,2.893
0.71,2,1,VVS2,2.893
0.8,2,1,SI2,2.893
0.7,4,1,VVS1,2.893
0.82,4,1,SI1,2.893
0.82,4,1,SI2,2.893
0.82,3,1,SI2,2.893
0.86,2,1,SI2,2.892
1.19,1,1,I1,2.892
0.71,2,2,VS2,2.891
0.71,2,2,VS2,2.891
0.71,3,2,VS2,2.891
0.71,2,2,VS2,2.891
0.72,2,2,SI1,2.891
0.71,4,2,VS2,2.891
0.8,5,2,SI1,2.89
0.66,2,1,VVS1,2.89
0.8,2,2,SI1,2.89
0.8,2,2,SI1,2.89
0.8,3,2,SI1,2.89
0.7,4,2,VS2,2.889
0.71,4,2,VS1,2.889
0.5,2,2,VVS2,2.889
0.5,2,2,VVS2,2.889
0.7,4,2,VS1,2.889
0.9,3,1,SI2,2.889
0.72,4,1,VVS2,2.889
0.77,5,2,VS2,2.889
0.74,2,2,SI1,2.889
0.7,5,2,VS1,2.887
0.71,4,2,SI1,2.887
0.72,2,2,SI1,2.886
0.73,2,2,SI1,2.886
1.1,5,1,SI1,2.885
0.84,4,2,SI1,2.885
0.77,2,2,SI2,2.885
0.9,1,2,SI2,2.885
0.8,1,2,SI1,2.885
1.3,1,1,SI2,2.884
0.9,1,1,SI2,2.883
0.9,3,1,SI2,2.883
0.72,2,2,SI1,2.883
0.88,1,2,SI1,2.882
0.73,5,2,VS2,2.882
0.73,5,2,VS2,2.882
0.54,2,2,VVS1,2.882
0.7,4,1,IF,2.882
0.71,4,2,VS2,2.881
1.5,5,1,I1,2.881
0.7,2,1,VVS1,2.881
0.74,4,2,SI1,2.88
0.92,4,1,SI2,2.88
0.84,2,1,SI2,2.879
0.71,5,2,VS1,2.879
0.73,4,2,SI1,2.879
0.72,1,2,VS1,2.879
0.63,5,2,IF,2.879
0.72,2,2,VS1,2.879
0.84,2,1,SI2,2.879
0.7,5,2,VS1,2.879
0.79,4,2,SI2,2.878
0.79,4,2,SI1,2.878
0.71,2,1,VS2,2.878
0.79,4,2,SI1,2.878
0.79,2,2,SI1,2.878
0.74,2,1,VS2,2.877
0.7,3,1,VVS1,2.877
0.71,2,2,VS1,2.877
0.72,4,1,VS1,2.877
0.7,3,2,VS1,2.877
0.73,5,2,VS1,2.876
0.79,5,2,VS2,2.876
0.77,2,1,SI1,2.875
1,1,1,SI2,2.875
1,1,1,SI1,2.875
1,1,1,VS1,2.875
1,1,1,SI2,2.875
0.71,5,2,VS2,2.874
0.7,2,2,VS1,2.874
0.78,5,2,VS2,2.874
0.7,5,1,VVS2,2.874
0.7,2,2,VS1,2.874
0.7,2,2,VS1,2.874
0.7,5,2,VS1,2.874
0.7,5,2,VS1,2.874
0.9,3,1,SI1,2.873
0.9,1,1,SI1,2.873
0.76,4,2,VS2,2.873
0.76,2,2,SI2,2.873
0.9,1,1,SI1,2.873
0.9,1,1,SI1,2.873
1,1,1,SI1,2.873
0.9,5,1,SI1,2.873
1,2,1,SI2,2.873
0.9,5,1,SI1,2.873
0.77,4,2,SI1,2.873
0.7,2,2,SI1,2.872
0.7,3,2,SI1,2.872
0.75,4,2,SI1,2.872
0.7,4,1,SI2,2.872
0.7,2,2,SI1,2.872
0.7,4,2,SI1,2.872
0.7,3,2,SI1,2.872
0.74,2,2,SI1,2.872
0.7,2,2,SI1,2.872
1.2,2,1,I1,2.872
0.72,4,2,VS2,2.872
0.75,2,1,SI1,2.871
0.73,3,2,SI1,2.871
0.73,4,2,SI1,2.871
0.72,2,2,SI1,2.87
1.4,5,1,I1,2.87
0.52,5,2,VVS2,2.87
0.8,2,1,SI1,2.87
0.83,2,2,SI2,2.87
0.74,2,1,SI1,2.87
0.82,2,1,VS2,2.87
0.64,5,2,VVS2,2.87
0.73,5,2,VS1,2.87
0.72,2,1,VVS2,2.869
0.72,2,2,SI1,2.869
1.8,5,2,I1,2.869
0.73,2,1,VVS2,2.869
0.62,2,1,IF,2.869
0.75,4,2,SI1,2.868
0.79,5,2,SI2,2.868
0.62,2,1,IF,2.868
0.72,2,1,VS1,2.868
0.96,1,2,SI2,2.867
0.71,2,1,VVS1,2.867
0.71,4,1,VVS1,2.867
0.95,5,2,SI2,2.867
0.8,5,1,VS2,2.867
0.52,2,2,VVS1,2.867
0.82,2,2,SI2,2.867
0.82,5,2,SI2,2.867
0.82,2,2,SI2,2.867
0.8,2,1,SI1,2.867
0.82,2,2,SI2,2.867
0.96,5,1,SI1,2.866
0.71,2,2,VS1,2.866
0.7,2,1,VVS1,2.866
0.56,4,2,VVS1,2.866
0.56,4,2,VVS1,2.866
0.73,5,2,SI1,2.865
0.83,4,1,VS2,2.865
0.81,2,2,SI2,2.864
0.83,5,1,SI1,2.863
0.71,2,2,SI1,2.863
0.84,5,2,SI2,2.863
0.9,5,1,VS2,2.863
0.72,5,2,SI1,2.863
0.71,5,2,SI1,2.863
0.71,5,2,SI1,2.863
0.71,5,1,VVS2,2.863
0.71,5,2,SI1,2.863
0.71,5,2,SI1,2.863
0.71,5,2,SI1,2.863
0.71,2,2,VS2,2.863
0.71,2,2,SI1,2.863
0.91,5,1,SI1,2.863
0.91,3,1,VS2,2.863
0.72,2,2,VS2,2.863
0.71,4,2,VVS1,2.862
0.7,4,2,VS2,2.862
1.1,1,2,SI2,2.862
0.8,4,2,SI2,2.862
0.7,2,1,VS2,2.862
0.79,5,2,SI1,2.862
1.22,5,2,I1,2.862
0.7,4,2,SI1,2.862
0.73,5,2,VS2,2.862
0.7,5,2,VS2,2.862
0.79,5,1,VS1,2.862
0.8,4,2,SI1,2.862
0.9,5,1,SI1,2.861
0.62,1,2,IF,2.861
0.62,2,1,VVS2,2.861
0.82,5,2,SI2,2.861
0.62,2,1,VVS2,2.861
0.66,5,2,VS1,2.861
0.71,5,2,SI1,2.861
0.53,2,2,VVS1,2.86
0.9,4,1,SI2,2.86
0.6,2,2,VVS2,2.86
0.71,5,2,VS1,2.86
0.83,5,2,SI2,2.859
0.75,1,2,VS1,2.859
0.71,2,1,VS1,2.859
0.7,2,2,VS2,2.859
0.7,5,2,VS2,2.859
0.77,5,2,VS1,2.859
0.7,5,2,VS2,2.859
0.92,5,1,SI1,2.858
0.73,2,2,SI1,2.858
0.7,5,2,VS2,2.858
0.7,3,2,VVS2,2.858
0.76,2,2,SI1,2.858
0.71,5,2,VS2,2.858
0.81,4,2,SI1,2.858
0.7,2,1,VVS2,2.858
0.81,4,2,SI1,2.858
0.9,1,1,SI2,2.858
0.71,4,2,VS2,2.858
0.72,5,2,SI1,2.857
0.9,4,1,SI2,2.857
0.7,3,2,VVS2,2.857
0.72,2,2,SI1,2.857
0.9,5,1,VS2,2.857
1,1,1,SI2,2.856
0.8,2,1,SI2,2.856
1.2,2,1,SI2,2.856
1,1,1,SI2,2.856
1.2,1,1,SI1,2.856
0.6,2,2,VVS2,2.856
0.97,2,2,I1,2.856
0.77,5,2,SI1,2.856
1,1,1,SI1,2.856
0.77,5,2,SI1,2.856
0.74,5,2,VS2,2.855
1.3,3,1,SI1,2.855
0.98,1,2,SI2,2.855
0.73,4,2,VS2,2.855
0.78,4,1,VS1,2.854
0.91,1,1,SI1,2.854
0.91,1,1,VS2,2.854
0.73,5,2,VS2,2.854
0.91,1,1,VS2,2.854
0.7,5,2,VS1,2.854
0.68,5,2,VVS2,2.854
0.7,4,2,VS1,2.854
1.12,5,1,I1,2.854
0.91,3,1,VS2,2.854
0.79,5,2,SI2,2.853
0.79,2,2,SI2,2.853
0.71,5,2,SI1,2.853
0.82,5,1,VS1,2.853
0.71,5,2,VS2,2.853
0.71,3,1,VS1,2.853
0.74,2,1,SI1,2.852
0.73,2,2,SI1,2.852
0.91,4,1,SI1,2.852
0.58,4,2,IF,2.852
0.78,2,1,VS1,2.852
0.87,4,2,SI2,2.851
0.66,2,2,VS1,2.851
0.74,2,2,SI1,2.851
0.75,2,1,SI1,2.85
0.7,4,2,VS2,2.85
0.7,2,2,VS2,2.85
1.2,4,1,I1,2.85
0.74,4,2,VS1,2.849
0.79,3,2,SI1,2.849
0.54,2,2,VVS2,2.848
0.7,4,1,VVS2,2.848
0.75,1,2,SI2,2.848
0.76,5,2,SI1,2.847
0.72,2,2,SI1,2.847
0.84,4,1,SI1,2.847
0.7,3,2,VS2,2.846
1.1,3,1,I1,2.846
0.7,2,2,SI1,2.846
0.73,2,2,SI1,2.846
1.1,1,1,SI2,2.846
0.79,2,2,SI1,2.846
0.72,4,2,VS1,2.846
0.77,5,1,VS2,2.846
0.77,5,2,SI1,2.846
0.77,5,1,VS1,2.846
0.7,4,2,VS2,2.845
1.27,5,1,SI2,2.845
0.7,4,2,VS2,2.845
1.1,3,1,I1,2.844
0.73,4,2,SI1,2.844
1.1,2,1,I1,2.844
0.79,2,1,VS2,2.844
0.73,4,2,VS1,2.843
0.71,4,2,VS2,2.843
0.7,4,2,VS2,2.843
0.73,2,1,VVS2,2.843
0.72,2,2,VS2,2.843
0.81,2,2,SI2,2.843
0.81,4,2,SI2,2.843
0.71,2,1,VVS2,2.843
0.7,4,2,VS2,2.843
0.71,4,2,SI1,2.843
0.7,5,2,VS2,2.842
0.8,2,1,VS1,2.842
0.73,5,2,VS2,2.841
0.73,5,1,VS1,2.841
0.52,2,2,VVS1,2.841
0.82,2,2,SI2,2.841
1,5,2,I1,2.841
0.73,5,2,VS2,2.841
0.82,2,2,SI2,2.841
0.73,4,2,SI1,2.841
0.71,4,2,VS1,2.841
0.73,2,2,SI1,2.841
0.82,4,2,SI2,2.841
0.77,4,1,VS1,2.84
0.71,5,2,VS2,2.84
0.83,5,2,SI2,2.84
0.7,2,2,SI1,2.84
0.92,2,2,SI2,2.84
0.7,5,1,VVS1,2.84
0.75,4,2,SI2,2.84
0.7,2,2,VS1,2.839
0.79,5,1,VS2,2.839
0.7,2,1,VS1,2.839
0.7,2,2,VS2,2.839
0.71,5,2,VS1,2.839
0.71,5,2,VS1,2.839
0.74,4,2,SI1,2.839
0.71,5,1,VVS2,2.839
0.71,2,2,VS1,2.839
0.71,5,2,VS1,2.839
0.71,5,2,VS1,2.839
0.73,2,1,VS2,2.839
0.7,2,2,VS1,2.839
0.7,4,2,SI1,2.838
0.7,5,2,VS2,2.838
0.7,5,1,VS1,2.838
0.7,5,2,VS2,2.838
0.7,5,2,VS2,2.838
0.82,1,2,SI1,2.838
0.7,5,2,VS2,2.838
0.72,5,2,VS1,2.838
0.7,5,2,VS2,2.838
0.76,4,1,SI1,2.838
0.71,2,2,SI1,2.838
0.7,5,1,VS1,2.838
0.7,2,2,VS1,2.837
0.7,5,2,VS1,2.837
0.82,4,1,SI1,2.836
0.71,3,2,VS2,2.836
0.73,2,2,VS1,2.835
0.75,5,2,VS2,2.835
0.72,2,2,VS2,2.835
0.7,2,2,VS2,2.835
0.63,2,2,VVS2,2.835
0.72,2,2,SI1,2.835
0.78,2,1,VS2,2.834
0.8,2,1,VS2,2.834
0.9,4,1,SI1,2.834
0.77,2,2,SI2,2.834
0.8,2,1,VS2,2.834
0.9,1,1,SI2,2.834
0.51,4,2,VVS1,2.834
0.8,4,1,VS2,2.833
0.7,2,2,VS2,2.833
0.7,2,2,SI1,2.833
0.85,2,1,SI2,2.833
0.61,2,2,VVS2,2.833
0.56,4,2,IF,2.833
0.71,5,1,VVS2,2.832
0.71,5,2,VS1,2.832
0.72,4,2,VS2,2.832
0.9,3,1,SI1,2.832
0.91,4,1,SI2,2.832
0.82,2,1,SI1,2.832
0.79,2,1,SI1,2.831
0.72,5,2,SI1,2.831
0.75,2,2,SI1,2.831
0.72,2,2,SI1,2.831
0.76,4,2,SI2,2.831
0.97,2,2,I1,2.83
0.8,2,1,VS2,2.83
0.77,4,1,SI1,2.83
0.9,5,1,SI1,2.83
0.53,2,2,VVS1,2.83
0.53,2,2,VVS1,2.83
0.71,4,2,VS2,2.83
0.59,2,2,VVS1,2.829
0.8,5,2,SI2,2.829
0.8,3,2,SI2,2.829
0.72,2,2,VS1,2.829
0.75,5,2,SI2,2.829
0.72,5,2,VS1,2.829
1.1,5,1,SI2,2.828
0.7,2,2,SI2,2.828
0.79,5,1,VVS2,2.827
0.72,3,2,VS2,2.827
0.7,2,1,VVS1,2.827
0.7,4,2,SI1,2.827
0.7,2,1,VVS1,2.827
0.7,3,2,VS1,2.826
0.78,5,2,SI1,2.826
0.9,5,1,SI2,2.826
0.7,5,2,VS1,2.826
0.96,2,2,I1,2.826
0.7,4,2,VS2,2.826
0.73,5,2,VS1,2.826
0.9,4,1,SI2,2.826
0.7,5,2,VS1,2.826
1.17,5,1,I1,2.825
0.91,1,1,SI2,2.825
0.83,5,1,SI1,2.825
0.73,4,1,VS1,2.825
0.71,5,1,VS1,2.825
0.82,2,2,SI2,2.824
0.77,2,1,VVS2,2.824
0.71,5,2,VS2,2.824
0.74,3,2,VS1,2.824
0.82,5,2,SI2,2.824
0.71,2,2,SI1,2.823
0.61,2,2,VVS2,2.823
0.9,1,1,SI2,2.823
0.79,4,2,SI2,2.823
0.71,5,2,VS2,2.823
0.9,3,1,SI1,2.823
0.73,2,2,SI1,2.822
0.7,5,2,VS2,2.822
0.71,2,2,SI1,2.822
0.72,5,2,VS2,2.822
0.7,3,2,SI1,2.822
0.7,5,2,VS1,2.822
0.7,2,2,SI1,2.822
0.7,5,2,VS2,2.822
0.72,5,2,VS2,2.822
0.71,5,2,SI1,2.822
0.9,3,1,VS2,2.822
0.7,5,2,VS2,2.822
0.7,2,2,SI1,2.822
0.7,5,2,VS2,2.822
0.7,2,2,SI1,2.822
0.7,2,2,SI1,2.822
0.74,2,1,VVS1,2.822
0.7,5,2,VS2,2.822
0.7,2,2,SI1,2.822
0.6,2,2,VVS2,2.822
0.7,5,2,SI1,2.822
0.71,5,2,SI1,2.822
0.72,5,2,VS2,2.822
0.73,3,2,SI1,2.821
0.73,5,2,SI1,2.821
0.53,2,2,VVS1,2.821
0.75,2,2,SI1,2.821
0.73,5,2,SI1,2.821
0.73,5,2,VS2,2.821
0.73,5,2,SI1,2.821
0.73,5,2,SI1,2.821
0.73,4,2,SI1,2.821
0.71,2,1,VS1,2.82
0.72,2,1,VS1,2.819
0.7,3,2,VS1,2.819
0.72,4,1,VS1,2.819
0.86,3,2,SI2,2.819
0.7,5,2,VS2,2.818
0.7,5,2,VS2,2.818
0.7,5,2,VS1,2.818
0.7,5,2,VS1,2.818
1,1,1,SI2,2.818
1,5,1,I1,2.818
0.7,5,2,VS2,2.818
0.7,2,2,VS1,2.818
0.7,5,2,VS2,2.818
0.71,2,2,SI1,2.817
0.71,2,1,VVS2,2.817
0.71,5,2,SI1,2.817
0.71,5,2,VS2,2.817
0.9,2,1,VS2,2.817
0.71,5,2,SI1,2.817
0.63,2,2,VVS2,2.817
0.71,3,2,SI1,2.817
0.71,5,2,SI1,2.817
0.71,2,2,VS2,2.817
0.78,5,2,SI1,2.816
0.83,2,1,SI1,2.816
0.61,2,1,VVS2,2.816
0.78,4,1,VVS2,2.816
0.87,2,1,SI2,2.816
0.71,3,2,VS1,2.816
1.2,5,1,I1,2.815
0.9,1,1,VS2,2.815
0.55,4,2,VVS1,2.815
0.74,5,1,VS1,2.815
0.7,2,1,SI1,2.815
0.76,4,2,SI2,2.815
0.7,2,1,SI1,2.815
0.7,2,1,SI1,2.815
0.72,5,2,VS2,2.815
0.96,1,2,SI2,2.815
0.95,1,2,SI2,2.815
0.89,5,1,SI2,2.815
0.76,5,2,SI1,2.814
0.75,5,2,SI1,2.814
0.76,2,2,SI1,2.814
0.91,5,1,SI2,2.813
0.91,3,1,VS2,2.813
0.84,4,2,SI1,2.813
0.7,4,2,VS2,2.812
0.7,4,2,VS2,2.812
0.99,1,1,SI1,2.812
0.7,3,2,SI1,2.812
0.7,4,2,VS2,2.812
0.73,5,2,VS2,2.812
0.7,4,1,VS1,2.812
0.7,4,2,VS2,2.812
